Order ID,Order Date,Ship Date,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product,Quantity,Discount,Sales,Profit
ORD-00746,2025-02-21,2025-02-25,Customer 021,Consumer,West,Colorado,Denver,Furniture,Bookcases,Conference Table,4,0.2,1771.29,-212.99
ORD-00747,2023-04-22,2023-04-25,Customer 167,Consumer,West,Arizona,Phoenix,Office Supplies,Storage,Notebook,6,0.05,1045.46,109.31
ORD-00748,2023-10-06,2023-10-09,Customer 240,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Pen Set,3,0.1,459.15,34.24
ORD-00749,2023-01-31,2023-02-02,Customer 216,Consumer,Central,Illinois,Chicago,Office Supplies,Storage,Notebook,10,0.15,281.01,9.63
ORD-00750,2023-02-24,2023-02-26,Customer 045,Consumer,West,Washington,Seattle,Technology,Copiers,Laptop,9,0.0,5492.64,1122.49
ORD-00751,2023-09-01,2023-09-02,Customer 174,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Cabinet,3,0.05,265.66,17.75
ORD-00752,2025-12-17,2025-12-18,Customer 069,Corporate,East,Massachusetts,Boston,Office Supplies,Storage,Binder,2,0.0,186.61,31.34
ORD-00753,2025-12-11,2025-12-16,Customer 027,Home Office,Central,Missouri,St. Louis,Office Supplies,Envelopes,Notebook,4,0.15,451.79,19.1
ORD-00754,2023-09-26,2023-09-30,Customer 118,Consumer,Central,Missouri,St. Louis,Office Supplies,Storage,Envelope Pack,6,0.0,812.43,135.08
ORD-00755,2025-08-16,2025-08-18,Customer 001,Consumer,Central,Texas,Houston,Technology,Copiers,Smartphone,10,0.2,6749.37,-351.33
ORD-00756,2024-01-16,2024-01-21,Customer 217,Home Office,Central,Michigan,Detroit,Furniture,Chairs,Office Chair,6,0.1,2663.31,58.1
ORD-00757,2023-04-24,2023-04-27,Customer 026,Corporate,East,Ohio,Columbus,Furniture,Bookcases,Desk,5,0.05,2904.51,204.84
ORD-00758,2024-09-05,2024-09-08,Customer 003,Consumer,Central,Texas,Houston,Office Supplies,Labels,Envelope Pack,9,0.0,657.43,122.48
ORD-00759,2025-05-15,2025-05-16,Customer 020,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,Mouse,9,0.1,1551.47,210.22
ORD-00760,2024-10-10,2024-10-15,Customer 210,Corporate,West,Arizona,Phoenix,Technology,Machines,Mouse,3,0.1,1202.46,63.95
ORD-00761,2025-04-03,2025-04-04,Customer 084,Corporate,Central,Michigan,Detroit,Technology,Copiers,Mouse,9,0.15,2728.37,267.38
ORD-00762,2025-08-16,2025-08-21,Customer 025,Corporate,East,Ohio,Columbus,Technology,Accessories,Monitor,4,0.05,1908.89,293.78
ORD-00763,2025-08-09,2025-08-14,Customer 132,Consumer,West,Oregon,Portland,Office Supplies,Binders,Notebook,4,0.0,27.65,5.49
ORD-00764,2025-01-26,2025-01-27,Customer 155,Corporate,Central,Texas,Houston,Furniture,Tables,Desk,7,0.2,2660.6,-141.85
ORD-00765,2024-05-22,2024-05-23,Customer 108,Home Office,West,Washington,Seattle,Technology,Copiers,Monitor,10,0.0,2262.11,422.56
ORD-00766,2025-03-11,2025-03-15,Customer 196,Corporate,Central,Michigan,Detroit,Furniture,Chairs,Office Chair,3,0.1,873.16,41.59
ORD-00767,2023-05-25,2023-05-26,Customer 168,Consumer,West,Colorado,Denver,Office Supplies,Labels,Printer Paper,8,0.0,1699.46,293.02
ORD-00768,2023-08-01,2023-08-05,Customer 215,Consumer,Central,Missouri,St. Louis,Office Supplies,Envelopes,Printer Paper,7,0.0,185.78,24.08
ORD-00769,2023-02-27,2023-03-01,Customer 063,Home Office,West,Washington,Seattle,Office Supplies,Envelopes,Binder,5,0.1,142.52,3.37
ORD-00770,2024-04-23,2024-04-28,Customer 056,Consumer,Central,Illinois,Chicago,Technology,Copiers,Mouse,6,0.05,2012.34,339.47
ORD-00771,2024-09-01,2024-09-06,Customer 009,Consumer,Central,Michigan,Detroit,Furniture,Chairs,Cabinet,9,0.0,1207.63,113.71
ORD-00772,2023-06-10,2023-06-11,Customer 220,Corporate,South,Florida,Miami,Furniture,Tables,Bookshelf,3,0.0,955.02,112.74
ORD-00773,2024-06-19,2024-06-22,Customer 087,Corporate,South,Tennessee,Nashville,Technology,Accessories,Monitor,4,0.1,2289.99,284.47
ORD-00774,2025-11-14,2025-11-18,Customer 219,Consumer,East,New Jersey,Newark,Office Supplies,Binders,Envelope Pack,8,0.1,1258.39,98.34
ORD-00775,2023-03-31,2023-04-02,Customer 138,Consumer,Central,Illinois,Chicago,Furniture,Tables,Conference Table,1,0.0,421.12,45.76
ORD-00776,2023-11-04,2023-11-09,Customer 074,Consumer,West,Washington,Seattle,Technology,Phones,Keyboard,1,0.0,286.4,63.85
ORD-00777,2024-07-14,2024-07-15,Customer 061,Home Office,Central,Texas,Houston,Office Supplies,Storage,Notebook,6,0.0,953.42,116.63
ORD-00778,2025-07-12,2025-07-15,Customer 153,Consumer,East,Massachusetts,Boston,Office Supplies,Labels,Printer Paper,2,0.05,20.89,2.87
ORD-00779,2025-05-01,2025-05-04,Customer 137,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,Office Chair,2,0.2,1279.44,-77.78
ORD-00780,2023-06-22,2023-06-24,Customer 216,Consumer,South,Georgia,Atlanta,Office Supplies,Labels,Pen Set,6,0.05,614.81,81.25
ORD-00781,2025-07-28,2025-08-02,Customer 063,Corporate,South,North Carolina,Charlotte,Technology,Machines,Mouse,2,0.0,553.29,95.4
ORD-00782,2025-05-28,2025-05-30,Customer 115,Home Office,West,Washington,Seattle,Office Supplies,Envelopes,Envelope Pack,1,0.0,91.52,17.24
ORD-00783,2023-02-20,2023-02-21,Customer 119,Home Office,West,Arizona,Phoenix,Furniture,Furnishings,Office Chair,6,0.05,4454.55,499.0
ORD-00784,2025-08-03,2025-08-05,Customer 139,Corporate,South,Virginia,Richmond,Office Supplies,Labels,Pen Set,9,0.15,643.7,37.66
ORD-00785,2024-12-14,2024-12-15,Customer 039,Consumer,Central,Missouri,St. Louis,Technology,Accessories,Laptop,2,0.05,588.47,98.1
ORD-00786,2023-09-20,2023-09-21,Customer 062,Corporate,East,Pennsylvania,Philadelphia,Furniture,Bookcases,Desk,4,0.05,1621.78,62.19
ORD-00787,2025-09-23,2025-09-26,Customer 082,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,Binder,1,0.0,146.73,26.67
ORD-00788,2024-10-22,2024-10-27,Customer 201,Corporate,West,Colorado,Denver,Technology,Copiers,Laptop,9,0.1,2110.83,191.78
ORD-00789,2023-07-13,2023-07-15,Customer 127,Consumer,South,Georgia,Atlanta,Furniture,Chairs,Bookshelf,4,0.1,2332.27,47.59
ORD-00790,2024-07-20,2024-07-21,Customer 071,Corporate,East,Massachusetts,Boston,Office Supplies,Envelopes,Printer Paper,5,0.05,681.2,82.7
ORD-00791,2024-10-07,2024-10-08,Customer 113,Consumer,East,New Jersey,Newark,Technology,Accessories,Keyboard,10,0.2,9443.62,-533.34
ORD-00792,2024-06-26,2024-06-28,Customer 190,Consumer,South,North Carolina,Charlotte,Office Supplies,Paper,Pen Set,10,0.0,507.84,90.41
ORD-00793,2023-03-08,2023-03-09,Customer 036,Consumer,West,Arizona,Phoenix,Technology,Phones,Laptop,9,0.1,1546.3,195.41
ORD-00794,2023-03-15,2023-03-19,Customer 224,Consumer,East,New York,New York,Technology,Phones,Mouse,7,0.15,2007.48,86.92
ORD-00795,2025-03-11,2025-03-15,Customer 248,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,Pen Set,3,0.05,165.99,14.7
ORD-00796,2023-03-12,2023-03-13,Customer 202,Corporate,Central,Minnesota,Minneapolis,Technology,Machines,Printer,7,0.05,1643.83,270.26
ORD-00797,2024-09-25,2024-09-30,Customer 155,Corporate,South,Georgia,Atlanta,Technology,Copiers,Smartphone,2,0.05,785.1,127.11
ORD-00798,2023-07-11,2023-07-12,Customer 008,Home Office,West,Colorado,Denver,Office Supplies,Envelopes,Binder,5,0.15,375.89,-11.02
ORD-00799,2025-09-17,2025-09-22,Customer 019,Corporate,East,Massachusetts,Boston,Technology,Machines,Smartphone,7,0.1,968.92,110.03
ORD-00800,2023-01-31,2023-02-05,Customer 097,Home Office,Central,Missouri,St. Louis,Office Supplies,Binders,Notebook,2,0.0,225.05,33.82
ORD-00801,2023-05-27,2023-05-28,Customer 233,Consumer,West,Arizona,Phoenix,Furniture,Tables,Desk,8,0.0,2299.17,294.86
ORD-00802,2024-05-07,2024-05-10,Customer 234,Consumer,East,New Jersey,Newark,Office Supplies,Art,Notebook,9,0.15,1194.42,27.26
ORD-00803,2023-05-01,2023-05-05,Customer 239,Corporate,East,Pennsylvania,Philadelphia,Furniture,Chairs,Conference Table,4,0.2,1044.03,-160.18
ORD-00804,2024-03-28,2024-03-30,Customer 083,Consumer,West,California,Los Angeles,Furniture,Chairs,Bookshelf,4,0.0,744.17,109.23
ORD-00805,2025-07-31,2025-08-04,Customer 165,Home Office,East,Massachusetts,Boston,Technology,Machines,Monitor,1,0.0,696.78,155.62
ORD-00806,2025-10-16,2025-10-17,Customer 229,Home Office,West,Oregon,Portland,Office Supplies,Paper,Pen Set,10,0.2,668.64,0.02
ORD-00807,2023-03-07,2023-03-11,Customer 059,Consumer,Central,Missouri,St. Louis,Technology,Copiers,Laptop,1,0.15,742.79,60.02
ORD-00808,2023-01-20,2023-01-24,Customer 076,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Printer Paper,8,0.05,689.75,90.82
ORD-00809,2023-03-28,2023-03-29,Customer 020,Corporate,East,New Jersey,Newark,Technology,Accessories,Laptop,4,0.15,1598.22,81.9
ORD-00810,2025-06-30,2025-07-03,Customer 153,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,Keyboard,3,0.2,1601.33,27.86
ORD-00811,2025-09-30,2025-10-03,Customer 191,Consumer,South,Virginia,Richmond,Technology,Machines,Smartphone,7,0.05,1462.04,188.21
ORD-00812,2025-09-25,2025-09-28,Customer 030,Home Office,West,Colorado,Denver,Technology,Phones,Printer,3,0.2,2846.26,-33.03
ORD-00813,2025-12-14,2025-12-15,Customer 026,Consumer,East,New York,New York,Furniture,Bookcases,Cabinet,5,0.2,3351.78,-478.75
ORD-00814,2023-10-20,2023-10-25,Customer 125,Corporate,Central,Texas,Houston,Furniture,Bookcases,Conference Table,9,0.2,1035.52,-81.62
ORD-00815,2024-06-06,2024-06-09,Customer 045,Corporate,Central,Illinois,Chicago,Furniture,Bookcases,Cabinet,3,0.1,1215.66,-2.54
ORD-00816,2024-05-18,2024-05-21,Customer 072,Home Office,East,Ohio,Columbus,Office Supplies,Binders,Storage Box,6,0.15,298.08,4.74
ORD-00817,2024-11-21,2024-11-23,Customer 232,Consumer,West,Washington,Seattle,Office Supplies,Paper,Notebook,6,0.05,554.1,81.95
ORD-00818,2025-03-29,2025-03-30,Customer 021,Consumer,Central,Michigan,Detroit,Office Supplies,Art,Printer Paper,8,0.05,1287.47,123.41
ORD-00819,2025-09-25,2025-09-26,Customer 222,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Bookshelf,4,0.2,1127.49,-49.87
ORD-00820,2023-08-11,2023-08-12,Customer 064,Corporate,South,Tennessee,Nashville,Office Supplies,Paper,Binder,8,0.0,431.97,76.76
ORD-00821,2024-05-06,2024-05-07,Customer 150,Consumer,East,New Jersey,Newark,Furniture,Bookcases,Desk,3,0.2,1021.31,-111.89
ORD-00822,2025-12-02,2025-12-03,Customer 061,Consumer,East,New York,New York,Technology,Accessories,Mouse,4,0.1,1612.74,84.01
ORD-00823,2023-06-12,2023-06-17,Customer 220,Corporate,East,New York,New York,Office Supplies,Storage,Envelope Pack,3,0.0,343.51,55.73
ORD-00824,2025-02-25,2025-02-26,Customer 207,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Envelope Pack,2,0.05,215.27,18.76
ORD-00825,2024-02-19,2024-02-24,Customer 145,Corporate,East,New York,New York,Office Supplies,Labels,Notebook,10,0.0,286.37,44.56
ORD-00826,2023-12-10,2023-12-13,Customer 177,Corporate,West,Washington,Seattle,Office Supplies,Paper,Storage Box,8,0.1,54.88,3.05
ORD-00827,2025-05-27,2025-05-29,Customer 164,Consumer,West,Arizona,Phoenix,Furniture,Bookcases,Office Chair,4,0.2,2122.45,-360.74
ORD-00828,2023-06-14,2023-06-19,Customer 107,Consumer,West,Arizona,Phoenix,Technology,Machines,Printer,7,0.0,2403.33,494.63
ORD-00829,2024-05-12,2024-05-14,Customer 006,Consumer,East,New Jersey,Newark,Office Supplies,Labels,Binder,5,0.0,582.48,68.4
ORD-00830,2025-12-08,2025-12-13,Customer 182,Consumer,Central,Texas,Houston,Technology,Accessories,Laptop,7,0.1,2675.39,159.47
ORD-00831,2023-08-03,2023-08-06,Customer 138,Consumer,East,Ohio,Columbus,Furniture,Tables,Cabinet,2,0.05,733.77,14.83
ORD-00832,2023-08-12,2023-08-13,Customer 044,Corporate,West,Arizona,Phoenix,Office Supplies,Art,Envelope Pack,2,0.0,61.83,9.73
ORD-00833,2023-03-08,2023-03-12,Customer 239,Corporate,South,Georgia,Atlanta,Office Supplies,Labels,Storage Box,1,0.0,32.89,4.32
ORD-00834,2023-04-23,2023-04-26,Customer 021,Consumer,West,Oregon,Portland,Technology,Phones,Smartphone,8,0.05,8259.56,1171.1
ORD-00835,2023-01-31,2023-02-03,Customer 130,Home Office,Central,Texas,Houston,Furniture,Chairs,Desk,5,0.2,1931.72,-286.39
ORD-00836,2023-09-30,2023-10-02,Customer 124,Corporate,East,New York,New York,Technology,Copiers,Mouse,1,0.0,472.95,129.05
ORD-00837,2024-05-29,2024-06-02,Customer 147,Home Office,East,New Jersey,Newark,Technology,Accessories,Smartphone,7,0.15,4552.46,-109.79
ORD-00838,2024-09-10,2024-09-15,Customer 156,Consumer,South,Tennessee,Nashville,Furniture,Tables,Conference Table,3,0.3,414.84,-106.29
ORD-00839,2023-06-27,2023-06-30,Customer 077,Corporate,Central,Minnesota,Minneapolis,Office Supplies,Art,Binder,6,0.0,75.49,10.02
ORD-00840,2024-09-26,2024-10-01,Customer 037,Consumer,West,Colorado,Denver,Technology,Phones,Monitor,8,0.2,5273.39,298.94
ORD-00841,2024-02-08,2024-02-10,Customer 054,Consumer,East,Ohio,Columbus,Office Supplies,Binders,Notebook,5,0.0,71.93,12.32
ORD-00842,2024-05-02,2024-05-03,Customer 234,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,Storage Box,10,0.15,329.13,4.9
ORD-00843,2024-08-11,2024-08-13,Customer 236,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Art,Binder,10,0.1,1424.85,111.08
ORD-00844,2024-07-06,2024-07-07,Customer 065,Corporate,Central,Michigan,Detroit,Office Supplies,Envelopes,Binder,7,0.0,46.38,9.19
ORD-00845,2024-07-20,2024-07-22,Customer 191,Corporate,East,New York,New York,Furniture,Bookcases,Office Chair,5,0.2,2093.09,-334.72
ORD-00846,2024-04-10,2024-04-12,Customer 026,Corporate,Central,Missouri,St. Louis,Office Supplies,Storage,Printer Paper,10,0.1,647.9,64.93
ORD-00847,2023-07-10,2023-07-15,Customer 106,Consumer,East,New York,New York,Furniture,Tables,Bookshelf,8,0.1,2005.19,24.54
ORD-00848,2024-08-28,2024-09-01,Customer 091,Corporate,West,Washington,Seattle,Technology,Copiers,Mouse,3,0.05,429.03,61.02
ORD-00849,2025-08-13,2025-08-16,Customer 238,Consumer,South,Georgia,Atlanta,Technology,Copiers,Keyboard,4,0.1,1618.09,110.45
ORD-00850,2023-05-18,2023-05-23,Customer 021,Corporate,Central,Michigan,Detroit,Office Supplies,Storage,Binder,9,0.05,398.0,37.07
ORD-00851,2023-03-05,2023-03-07,Customer 180,Home Office,Central,Illinois,Chicago,Furniture,Bookcases,Office Chair,6,0.1,3160.07,88.65
ORD-00852,2025-06-12,2025-06-14,Customer 248,Home Office,South,Florida,Miami,Furniture,Furnishings,Office Chair,3,0.0,159.62,19.86
ORD-00853,2023-02-21,2023-02-25,Customer 184,Corporate,Central,Minnesota,Minneapolis,Technology,Phones,Keyboard,10,0.05,2384.2,334.54
ORD-00854,2023-10-02,2023-10-07,Customer 192,Corporate,South,Florida,Miami,Technology,Accessories,Keyboard,6,0.15,2015.52,141.78
ORD-00855,2024-11-14,2024-11-19,Customer 158,Consumer,Central,Texas,Houston,Technology,Machines,Smartphone,3,0.15,716.68,34.02
ORD-00856,2024-07-20,2024-07-25,Customer 200,Consumer,East,Ohio,Columbus,Technology,Phones,Printer,2,0.05,1074.54,180.29
ORD-00857,2025-10-30,2025-11-01,Customer 088,Consumer,South,Florida,Miami,Furniture,Bookcases,Office Chair,3,0.0,768.54,86.1
ORD-00858,2025-01-09,2025-01-11,Customer 135,Consumer,Central,Texas,Houston,Technology,Machines,Mouse,1,0.0,433.87,71.67
ORD-00859,2024-01-27,2024-01-30,Customer 010,Consumer,West,Arizona,Phoenix,Office Supplies,Envelopes,Binder,4,0.0,139.71,20.36
ORD-00860,2024-10-13,2024-10-17,Customer 212,Home Office,Central,Texas,Houston,Technology,Machines,Smartphone,10,0.05,4797.4,797.29
ORD-00861,2025-06-19,2025-06-23,Customer 042,Consumer,Central,Missouri,St. Louis,Furniture,Bookcases,Office Chair,2,0.2,853.16,-102.82
ORD-00862,2024-06-16,2024-06-18,Customer 065,Corporate,West,California,Los Angeles,Office Supplies,Envelopes,Envelope Pack,2,0.1,70.26,5.78
ORD-00863,2025-06-16,2025-06-17,Customer 045,Consumer,West,Colorado,Denver,Office Supplies,Binders,Binder,9,0.0,602.25,100.06
ORD-00864,2024-05-02,2024-05-04,Customer 195,Home Office,South,Tennessee,Nashville,Office Supplies,Labels,Pen Set,6,0.1,84.78,7.79
ORD-00865,2025-11-08,2025-11-10,Customer 101,Consumer,East,Massachusetts,Boston,Furniture,Tables,Desk,5,0.3,276.4,-82.71
ORD-00866,2024-06-23,2024-06-25,Customer 145,Consumer,West,Arizona,Phoenix,Office Supplies,Labels,Envelope Pack,7,0.05,81.75,7.64
ORD-00867,2023-10-06,2023-10-08,Customer 161,Corporate,South,North Carolina,Charlotte,Office Supplies,Paper,Binder,10,0.0,643.59,91.1
ORD-00868,2024-01-28,2024-01-30,Customer 124,Consumer,Central,Texas,Houston,Technology,Machines,Printer,7,0.15,3624.19,144.31
ORD-00869,2025-01-19,2025-01-23,Customer 141,Corporate,East,New York,New York,Technology,Phones,Smartphone,5,0.15,3443.59,102.46
ORD-00870,2023-08-24,2023-08-26,Customer 073,Home Office,East,New York,New York,Furniture,Furnishings,Office Chair,8,0.2,2135.16,-279.25
ORD-00871,2024-11-15,2024-11-18,Customer 077,Consumer,Central,Missouri,St. Louis,Office Supplies,Envelopes,Envelope Pack,8,0.1,794.47,78.42
ORD-00872,2023-01-18,2023-01-21,Customer 162,Consumer,East,Massachusetts,Boston,Technology,Copiers,Monitor,3,0.05,1747.1,211.63
ORD-00873,2023-06-23,2023-06-26,Customer 065,Consumer,Central,Michigan,Detroit,Furniture,Tables,Office Chair,9,0.0,4103.82,516.05
ORD-00874,2024-11-14,2024-11-17,Customer 128,Corporate,East,Ohio,Columbus,Office Supplies,Envelopes,Pen Set,9,0.0,793.71,155.85
ORD-00875,2023-07-03,2023-07-04,Customer 200,Corporate,East,Massachusetts,Boston,Office Supplies,Envelopes,Pen Set,6,0.0,787.85,112.9
ORD-00876,2024-06-14,2024-06-15,Customer 062,Consumer,East,Massachusetts,Boston,Furniture,Bookcases,Desk,10,0.0,5623.83,678.39
ORD-00877,2024-10-14,2024-10-15,Customer 186,Consumer,West,Arizona,Phoenix,Office Supplies,Labels,Envelope Pack,2,0.0,82.15,14.42
ORD-00878,2025-07-21,2025-07-22,Customer 120,Corporate,South,North Carolina,Charlotte,Furniture,Chairs,Office Chair,1,0.2,450.71,-8.22
ORD-00879,2024-04-12,2024-04-13,Customer 076,Consumer,West,Colorado,Denver,Furniture,Bookcases,Office Chair,8,0.2,5452.64,-150.57
ORD-00880,2025-04-14,2025-04-16,Customer 038,Consumer,South,Virginia,Richmond,Technology,Machines,Mouse,2,0.0,2109.44,489.29
ORD-00881,2023-06-21,2023-06-24,Customer 131,Corporate,West,California,Los Angeles,Furniture,Tables,Bookshelf,10,0.1,1678.09,66.85
ORD-00882,2024-03-25,2024-03-28,Customer 192,Home Office,West,Colorado,Denver,Office Supplies,Paper,Pen Set,1,0.05,8.48,0.84
ORD-00883,2023-08-02,2023-08-04,Customer 157,Corporate,West,Washington,Seattle,Office Supplies,Art,Envelope Pack,6,0.1,857.7,92.14
ORD-00884,2025-04-26,2025-04-29,Customer 216,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,Storage Box,2,0.0,77.83,15.05
ORD-00885,2025-05-17,2025-05-22,Customer 172,Consumer,Central,Illinois,Chicago,Technology,Machines,Monitor,6,0.05,4129.88,613.53
ORD-00886,2023-03-27,2023-03-29,Customer 157,Consumer,West,Colorado,Denver,Technology,Machines,Smartphone,1,0.0,888.99,166.75
ORD-00887,2023-04-21,2023-04-23,Customer 043,Corporate,South,Florida,Miami,Technology,Accessories,Mouse,2,0.0,259.39,58.36
ORD-00888,2024-10-24,2024-10-26,Customer 091,Consumer,Central,Texas,Houston,Furniture,Tables,Bookshelf,4,0.05,885.91,66.63
ORD-00889,2025-09-04,2025-09-06,Customer 045,Home Office,East,New Jersey,Newark,Technology,Accessories,Printer,5,0.05,3414.91,507.63
ORD-00890,2024-01-09,2024-01-13,Customer 210,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Pen Set,7,0.1,1362.99,146.11
ORD-00891,2023-04-08,2023-04-10,Customer 031,Consumer,East,New York,New York,Technology,Accessories,Smartphone,1,0.2,180.32,0.74
ORD-00892,2023-10-23,2023-10-28,Customer 227,Corporate,Central,Missouri,St. Louis,Furniture,Furnishings,Desk,1,0.2,634.32,-87.65
ORD-00893,2023-08-22,2023-08-24,Customer 194,Home Office,West,California,Los Angeles,Office Supplies,Binders,Pen Set,5,0.1,274.02,16.33
ORD-00894,2025-03-12,2025-03-15,Customer 118,Consumer,South,Virginia,Richmond,Office Supplies,Paper,Envelope Pack,6,0.0,52.14,9.08
ORD-00895,2023-07-05,2023-07-09,Customer 188,Consumer,East,Ohio,Columbus,Office Supplies,Envelopes,Storage Box,5,0.0,363.46,52.49
ORD-00896,2024-11-11,2024-11-12,Customer 128,Corporate,Central,Texas,Houston,Office Supplies,Storage,Notebook,8,0.0,683.74,111.35
ORD-00897,2023-02-27,2023-03-04,Customer 197,Corporate,East,Ohio,Columbus,Technology,Machines,Keyboard,10,0.05,3570.43,646.94
ORD-00898,2025-10-12,2025-10-14,Customer 011,Home Office,South,Tennessee,Nashville,Furniture,Tables,Desk,6,0.05,2223.34,175.94
ORD-00899,2025-01-16,2025-01-19,Customer 161,Corporate,West,Arizona,Phoenix,Furniture,Bookcases,Cabinet,1,0.2,204.62,-11.99
ORD-00900,2024-05-29,2024-06-01,Customer 002,Home Office,East,Pennsylvania,Philadelphia,Technology,Copiers,Keyboard,5,0.1,3390.92,339.84
ORD-00901,2023-03-06,2023-03-09,Customer 224,Corporate,East,Massachusetts,Boston,Technology,Phones,Keyboard,1,0.0,572.15,117.04
ORD-00902,2024-06-26,2024-07-01,Customer 229,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Binder,7,0.15,716.26,-32.31
ORD-00903,2023-10-01,2023-10-06,Customer 033,Corporate,East,Pennsylvania,Philadelphia,Furniture,Chairs,Bookshelf,1,0.1,496.27,-13.85
ORD-00904,2024-10-26,2024-10-28,Customer 233,Corporate,East,Massachusetts,Boston,Furniture,Tables,Conference Table,6,0.2,2252.06,-375.86
ORD-00905,2025-07-10,2025-07-12,Customer 179,Consumer,Central,Texas,Houston,Technology,Accessories,Smartphone,5,0.0,1371.62,279.95
ORD-00906,2024-02-03,2024-02-07,Customer 097,Consumer,East,Ohio,Columbus,Furniture,Chairs,Desk,10,0.1,5282.08,91.47
ORD-00907,2024-04-06,2024-04-11,Customer 133,Consumer,West,Oregon,Portland,Office Supplies,Labels,Binder,6,0.2,664.49,-9.76
ORD-00908,2023-07-08,2023-07-11,Customer 201,Consumer,East,Massachusetts,Boston,Furniture,Tables,Office Chair,1,0.05,294.47,33.65
ORD-00909,2024-03-19,2024-03-24,Customer 045,Consumer,West,Washington,Seattle,Technology,Phones,Laptop,10,0.0,5458.61,931.1
ORD-00910,2023-02-02,2023-02-07,Customer 105,Home Office,Central,Missouri,St. Louis,Office Supplies,Binders,Binder,10,0.15,1009.03,2.85
ORD-00911,2024-03-24,2024-03-29,Customer 077,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Notebook,4,0.1,452.13,50.1
ORD-00912,2024-08-02,2024-08-07,Customer 078,Consumer,East,New York,New York,Technology,Copiers,Laptop,8,0.1,6429.81,281.97
ORD-00913,2025-06-27,2025-06-29,Customer 246,Consumer,West,Washington,Seattle,Office Supplies,Envelopes,Pen Set,10,0.0,1584.04,231.3
ORD-00914,2025-04-21,2025-04-26,Customer 209,Corporate,West,Washington,Seattle,Technology,Machines,Monitor,4,0.1,2041.58,165.06
ORD-00915,2023-10-05,2023-10-06,Customer 083,Consumer,West,California,Los Angeles,Furniture,Tables,Cabinet,6,0.1,2613.26,193.06
ORD-00916,2025-08-06,2025-08-08,Customer 184,Corporate,West,Oregon,Portland,Office Supplies,Paper,Notebook,10,0.0,1326.43,231.74
ORD-00917,2024-11-04,2024-11-07,Customer 184,Consumer,East,New York,New York,Furniture,Chairs,Bookshelf,5,0.2,1025.2,-116.52
ORD-00918,2025-12-14,2025-12-18,Customer 126,Consumer,Central,Texas,Houston,Furniture,Tables,Conference Table,7,0.1,3259.14,-82.85
ORD-00919,2025-03-21,2025-03-24,Customer 055,Corporate,Central,Michigan,Detroit,Office Supplies,Envelopes,Pen Set,1,0.0,45.23,9.52
ORD-00920,2025-05-24,2025-05-28,Customer 206,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,Envelope Pack,3,0.15,294.5,-16.86
ORD-00921,2025-11-28,2025-11-29,Customer 237,Consumer,Central,Illinois,Chicago,Technology,Phones,Mouse,5,0.2,3995.15,-277.97
ORD-00922,2024-01-26,2024-01-30,Customer 204,Consumer,South,Virginia,Richmond,Technology,Copiers,Printer,3,0.05,802.57,81.93
ORD-00923,2023-08-31,2023-09-04,Customer 150,Consumer,West,Arizona,Phoenix,Technology,Copiers,Keyboard,8,0.0,6771.33,1354.51
ORD-00924,2024-02-01,2024-02-06,Customer 098,Consumer,South,Florida,Miami,Technology,Machines,Mouse,8,0.0,1728.05,261.9
ORD-00925,2024-08-22,2024-08-25,Customer 058,Home Office,East,New York,New York,Office Supplies,Binders,Storage Box,7,0.1,153.26,6.6
ORD-00926,2023-04-25,2023-04-26,Customer 215,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,Bookshelf,10,0.1,4749.75,-25.79
ORD-00927,2025-02-17,2025-02-21,Customer 091,Home Office,South,Virginia,Richmond,Office Supplies,Labels,Pen Set,5,0.05,1060.68,108.08
ORD-00928,2023-03-26,2023-03-30,Customer 211,Corporate,East,New York,New York,Office Supplies,Storage,Envelope Pack,6,0.0,474.64,75.11
ORD-00929,2025-01-09,2025-01-11,Customer 058,Corporate,East,Pennsylvania,Philadelphia,Furniture,Chairs,Conference Table,2,0.1,351.23,0.35
ORD-00930,2024-03-22,2024-03-23,Customer 166,Home Office,Central,Michigan,Detroit,Office Supplies,Binders,Printer Paper,3,0.0,627.49,101.01
ORD-00931,2024-11-28,2024-12-03,Customer 214,Consumer,South,North Carolina,Charlotte,Furniture,Chairs,Office Chair,3,0.2,824.32,-137.44
